2025-03-30 13:57:23,124 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 13:57:23,126 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 1:57:23 PM
2025-03-30 13:57:23,128 [1] INFO  basket2.Login - Service initialized successfully.
2025-03-30 13:57:31,236 [1] INFO  UserDBRepository - Decoding user
2025-03-30 13:57:33,385 [1] INFO  basket2.MainMenu - Selected game type: FINAL
2025-03-30 13:57:33,386 [1] INFO  basket2.MainMenu - Updating game table with type: FINAL
2025-03-30 13:57:33,388 [1] INFO  basket2.service.Service - Fetching games of type: FINAL
2025-03-30 13:57:33,399 [1] INFO  GameDBRepository - Decoding game
2025-03-30 13:57:33,414 [1] INFO  GameDBRepository - Decoded game: CFR vs U Cluj on 01/04/2025, price: 120, type: FINAL, seats: 200
2025-03-30 13:57:33,417 [1] INFO  basket2.service.Service - Found 1 games in the database for type: FINAL
2025-03-30 13:57:33,418 [1] INFO  basket2.service.Service - Found game: CFR vs U Cluj on 01/04/2025
2025-03-30 13:57:33,418 [1] INFO  basket2.MainMenu - Retrieved 1 games for type: FINAL
2025-03-30 13:57:33,419 [1] INFO  basket2.MainMenu - Game: CFR vs U Cluj on 01/04/2025
2025-03-30 14:03:25,635 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 14:03:25,856 [1] INFO  Config - Conexiune la baza de date reușită!
2025-03-30 14:03:26,253 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 14:03:26,255 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 2:03:26 PM
2025-03-30 14:03:26,257 [1] INFO  basket2.Login - Service initialized successfully.
2025-03-30 14:03:36,981 [1] INFO  UserDBRepository - Decoding user
2025-03-30 14:03:39,246 [1] INFO  basket2.MainMenu - Selected game type: FINAL
2025-03-30 14:03:39,248 [1] INFO  basket2.MainMenu - Updating game table with type: FINAL
2025-03-30 14:03:39,249 [1] INFO  basket2.service.Service - Fetching games of type: FINAL
2025-03-30 14:03:39,263 [1] INFO  GameDBRepository - Decoding game
2025-03-30 14:03:39,283 [1] INFO  GameDBRepository - Decoded game: CFR vs U Cluj on 01/04/2025, price: 120, type: FINAL, seats: 200
2025-03-30 14:03:39,286 [1] INFO  basket2.service.Service - Found 1 games in the database for type: FINAL
2025-03-30 14:03:39,288 [1] INFO  basket2.service.Service - Found game: CFR vs U Cluj on 01/04/2025
2025-03-30 14:03:39,288 [1] INFO  basket2.MainMenu - Retrieved 1 games for type: FINAL
2025-03-30 14:03:39,288 [1] INFO  basket2.MainMenu - Game: CFR vs U Cluj on 01/04/2025
2025-03-30 14:03:57,519 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 14:03:57,648 [1] INFO  Config - Conexiune la baza de date reușită!
2025-03-30 14:03:58,093 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 14:03:58,094 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 2:03:58 PM
2025-03-30 14:03:58,097 [1] INFO  basket2.Login - Service initialized successfully.
2025-03-30 14:04:15,287 [1] INFO  UserDBRepository - Decoding user
2025-03-30 14:04:17,947 [1] INFO  basket2.MainMenu - Selected game type: FINAL
